# Filename: profiles_2015.csv
id|filepath|name|date|dob|city|country|height|weight|occupation
1046|/home/comp141/profile_system/pictures/883381.png|Salvatore Dalton|2009/7/12|1999/3/15|New York|South Africa|186|79|Photographer
1047|/home/comp141/profile_system/pictures/381808.png|Isaias Aurelio|2010/12/23|1980/1/4|New York|Portugal|175|95|Analyst
1048|/home/comp141/profile_system/pictures/056160.png|Ruben Kartier|2012/1/18|1980/12/13|Miami|Canada|166|60|Teacher
1049|/home/comp141/profile_system/pictures/428412.png|Leon Samuel|2012/6/25|1988/5/20|Austin|Australia|174|74|Teacher
1050|/home/comp141/profile_system/pictures/786867.png|Eden Jaxon|2015/6/25|2000/11/12|Denver|Australia|181|73|Photographer
1051|/home/comp141/profile_system/pictures/902306.png|Joey Mathias|2010/8/18|1987/7/14|Seattle|Australia|190|83|Architect
1052|/home/comp141/profile_system/pictures/689978.png|Kyrie Kyrie|2009/5/1|1981/5/22|Phoenix|South Africa|190|60|Analyst
1053|/home/comp141/profile_system/pictures/451466.png|Chandler Wilson|2015/7/25|1983/8/14|Miami|Brazil|161|76|Pilot
1054|/home/comp141/profile_system/pictures/659876.png|Makai Miles|2013/12/21|1980/5/24|San Francisco|India|163|78|Pilot
1055|/home/comp141/profile_system/pictures/470084.png|Javier Ray|2006/1/12|1981/5/16|Las Vegas|Portugal|166|68|Lawyer
1056|/home/comp141/profile_system/pictures/193694.png|Walter Pierce|2010/9/28|1991/9/16|New York|Chile|176|65|Consultant
1057|/home/comp141/profile_system/pictures/014103.png|Brandon Franklin|2014/12/8|1995/5/27|Miami|Canada|183|78|Pilot
1058|/home/comp141/profile_system/pictures/132796.png|Evander Eithan|2011/3/24|1999/7/6|Seattle|Japan|176|74|Architect
1059|/home/comp141/profile_system/pictures/242959.png|Everett Arthur|2013/4/3|1982/10/3|Miami|Portugal|164|101|Manager
1060|/home/comp141/profile_system/pictures/914170.png|Aaron Crue|2007/1/19|1994/3/21|Denver|UK|161|97|Artist
1061|/home/comp141/profile_system/pictures/033635.png|Kohen Augustine|2009/2/1|2000/3/28|Chicago|Brazil|193|87|Nurse
1062|/home/comp141/profile_system/pictures/511833.png|Ocean Mathias|2006/1/24|1989/11/19|Boston|UK|162|58|Consultant
1063|/home/comp141/profile_system/pictures/412076.png|Ayaan Leonard|2010/3/4|1980/3/12|Seattle|France|165|89|Artist
1064|/home/comp141/profile_system/pictures/493889.png|Nathan Jacob|2007/2/13|1996/2/17|Miami|South Africa|163|87|Photographer
1065|/home/comp141/profile_system/pictures/763766.png|Jasiel Izan|2013/11/18|1994/10/22|Miami|Japan|184|84|Analyst
1066|/home/comp141/profile_system/pictures/201198.png|Raiden Erick|2013/5/19|1991/7/24|New York|Indonesia|192|93|Teacher
1067|/home/comp141/profile_system/pictures/651717.png|Damon Reese|2014/2/18|1986/5/14|Phoenix|South Africa|174|83|Lawyer
1068|/home/comp141/profile_system/pictures/803812.png|Felipe Sam|2011/12/17|1994/10/22|Chicago|Germany|167|95|Manager
1069|/home/comp141/profile_system/pictures/614525.png|Manuel Valentin|2014/9/20|1986/9/11|Boston|India|181|100|Nurse
1070|/home/comp141/profile_system/pictures/521077.png|Kameron Sevyn|2013/1/16|1993/9/6|Las Vegas|Portugal|174|103|Designer
1071|/home/comp141/profile_system/pictures/260737.png|Dilan Zayd|2013/12/17|1986/9/13|Boston|Australia|174|96|Manager
1072|/home/comp141/profile_system/pictures/917820.png|Cayson Yaakov|2005/3/26|1986/11/19|New York|Canada|168|77|Lawyer
1073|/home/comp141/profile_system/pictures/818023.png|Matheo Lukas|2014/1/11|1985/12/2|Chicago|Argentina|190|83|Pilot
1074|/home/comp141/profile_system/pictures/735430.png|Jayceon Yaakov|2015/6/9|1990/11/21|Seattle|UK|187|82|Artist
1075|/home/comp141/profile_system/pictures/399538.png|Dawson Banks|2007/2/10|1998/7/22|Denver|France|188|62|Artist
1076|/home/comp141/profile_system/pictures/732633.png|Harold Skyler|2010/1/13|1994/5/21|Seattle|Japan|178|106|Artist
1077|/home/comp141/profile_system/pictures/470594.png|Jesse Kaysen|2008/11/20|2000/10/19|Boston|Argentina|174|68|Artist
1078|/home/comp141/profile_system/pictures/349001.png|Creed Semaj|2006/9/4|1980/10/10|Denver|USA|175|60|Consultant
1079|/home/comp141/profile_system/pictures/795585.png|Quinn Chance|2007/7/11|1995/4/20|San Francisco|UK|183|92|Manager
1080|/home/comp141/profile_system/pictures/107717.png|Joey Alessandro|2012/4/5|1997/6/19|Miami|Chile|169|64|Architect
1081|/home/comp141/profile_system/pictures/063120.png|Chandler Sterling|2006/8/4|1986/3/16|San Francisco|UK|192|68|Teacher
1082|/home/comp141/profile_system/pictures/830162.png|George George|2007/1/9|1985/8/27|San Francisco|Portugal|178|67|Architect
1083|/home/comp141/profile_system/pictures/358994.png|Malik Hunter|2008/5/26|1987/12/1|Austin|Peru|186|75|Manager
1084|/home/comp141/profile_system/pictures/766841.png|Jaxton Nelson|2007/5/18|1993/2/12|Chicago|Portugal|186|81|Manager
1085|/home/comp141/profile_system/pictures/676384.png|Aldo Maximo|2006/7/11|1988/8/6|Denver|Japan|171|108|Analyst
1086|/home/comp141/profile_system/pictures/030653.png|Tristan Dexter|2013/3/4|1995/11/17|Denver|Canada|168|75|Designer
1087|/home/comp141/profile_system/pictures/586338.png|Jakari Mustafa|2014/4/25|1990/2/9|Austin|South Africa|165|83|Manager
1088|/home/comp141/profile_system/pictures/488498.png|Omar Samir|2006/1/2|1989/5/23|Phoenix|Germany|188|76|Lawyer
1089|/home/comp141/profile_system/pictures/587160.png|Vincent Knox|2006/9/14|1996/2/19|Phoenix|Japan|184|107|Lawyer
1090|/home/comp141/profile_system/pictures/396869.png|Jrue Zavier|2008/10/25|1992/10/2|Austin|Indonesia|187|77|Teacher
1091|/home/comp141/profile_system/pictures/189782.png|Jayce Eddie|2009/3/14|1989/9/20|Boston|Canada|191|84|Architect
1092|/home/comp141/profile_system/pictures/273464.png|Raymond Rhys|2012/9/4|1982/7/14|San Francisco|South Africa|193|98|Photographer
1093|/home/comp141/profile_system/pictures/115920.png|Valentino Noel|2008/9/27|1994/3/27|Chicago|China|185|89|Designer
1094|/home/comp141/profile_system/pictures/523189.png|Evan Misael|2013/8/5|1986/2/11|Denver|France|183|104|Consultant
1095|/home/comp141/profile_system/pictures/289880.png|Adonis Remy|2008/1/25|1993/4/3|Miami|Portugal|168|77|Engineer
1096|/home/comp141/profile_system/pictures/758527.png|Malcolm Trevor|2013/7/1|1997/5/26|Seattle|Peru|162|97|Engineer
1097|/home/comp141/profile_system/pictures/689584.png|Tyson Royal|2005/6/12|1999/2/6|Denver|France|187|87|Analyst
1098|/home/comp141/profile_system/pictures/116103.png|Ahmad Danny|2010/10/14|1980/10/15|Las Vegas|Chile|167|84|Photographer
1099|/home/comp141/profile_system/pictures/982557.png|Semaj Jamie|2007/1/4|1994/2/18|Denver|UK|180|81|Nurse
1100|/home/comp141/profile_system/pictures/487019.png|Thomas Alec|2011/11/9|1986/1/28|Boston|Japan|180|97|Photographer
1101|/home/comp141/profile_system/pictures/619041.png|Hendrix Ben|2005/2/8|1981/6/6|Seattle|Chile|161|101|Engineer
1102|/home/comp141/profile_system/pictures/360511.png|Makai Loyal|2010/11/3|1994/1/8|San Francisco|Argentina|167|89|Teacher
1103|/home/comp141/profile_system/pictures/830567.png|Jalen True|2006/11/19|1981/1/22|Phoenix|Australia|163|74|Pilot
1104|/home/comp141/profile_system/pictures/877402.png|Atreus Westyn|2015/9/8|1988/9/8|San Francisco|Peru|185|80|Engineer
1105|/home/comp141/profile_system/pictures/719873.png|Jerry Melvin|2006/7/7|1985/2/28|San Francisco|Germany|169|92|Designer
1106|/home/comp141/profile_system/pictures/690329.png|Easton Emiliano|2013/4/10|1997/12/5|Las Vegas|Chile|185|102|Architect
1107|/home/comp141/profile_system/pictures/174282.png|Rocky Johnny|2007/4/1|1993/8/6|Boston|UK|174|86|Architect
1108|/home/comp141/profile_system/pictures/404474.png|Devon Ramon|2012/2/27|1986/10/15|Boston|Chile|185|95|Architect
1109|/home/comp141/profile_system/pictures/372954.png|Jaime Corey|2015/12/13|1997/6/21|Las Vegas|Germany|180|65|Nurse
1110|/home/comp141/profile_system/pictures/480999.png|Jayceon Griffin|2015/1/18|1990/4/2|Chicago|Indonesia|166|86|Nurse
1111|/home/comp141/profile_system/pictures/885051.png|Preston Trace|2010/8/2|1985/11/16|Austin|Peru|163|83|Photographer
1112|/home/comp141/profile_system/pictures/865629.png|Kellan Greyson|2013/10/25|1988/10/3|Miami|Argentina|166|65|Architect
1113|/home/comp141/profile_system/pictures/537097.png|Ezekiel Isaias|2013/11/10|1999/12/9|Boston|Brazil|183|73|Artist
1114|/home/comp141/profile_system/pictures/034482.png|Lawrence Pierce|2014/11/17|1992/4/13|Seattle|USA|175|67|Engineer
1115|/home/comp141/profile_system/pictures/691190.png|Kyro Ermias|2010/6/11|1989/4/11|New York|USA|187|68|Lawyer
1116|/home/comp141/profile_system/pictures/499604.png|Cyrus Rohan|2011/4/2|1998/1/18|Denver|Australia|190|60|Teacher
1117|/home/comp141/profile_system/pictures/545366.png|Jayce Gavin|2015/6/14|1990/11/3|Austin|France|174|61|Artist
1118|/home/comp141/profile_system/pictures/378686.png|Yahya Warren|2005/8/20|1987/12/16|Miami|India|160|80|Architect
1119|/home/comp141/profile_system/pictures/525228.png|Everett Tomas|2013/4/15|2000/12/11|San Francisco|Brazil|164|64|Lawyer
1120|/home/comp141/profile_system/pictures/829625.png|Andy Santiago|2012/5/21|1989/5/17|Boston|Australia|192|63|Lawyer
1121|/home/comp141/profile_system/pictures/968512.png|Yisroel Cassius|2008/6/7|1982/5/4|Seattle|India|184|92|Architect
1122|/home/comp141/profile_system/pictures/710016.png|Kelvin Brayan|2006/1/26|1988/1/21|San Francisco|Australia|192|61|Architect
1123|/home/comp141/profile_system/pictures/488786.png|Ethan Carmelo|2008/11/14|1987/11/20|Las Vegas|Japan|169|98|Pilot
1124|/home/comp141/profile_system/pictures/301864.png|Jamie Koda|2005/7/6|1999/4/25|Phoenix|India|192|59|Photographer
1125|/home/comp141/profile_system/pictures/661835.png|John Justin|2012/2/20|1991/10/22|Denver|Brazil|163|65|Architect
1126|/home/comp141/profile_system/pictures/062194.png|Joaquin Briar|2013/7/27|2000/9/21|Boston|Brazil|183|81|Photographer
1127|/home/comp141/profile_system/pictures/128554.png|Jesse Arthur|2010/2/20|1990/11/18|Austin|South Africa|168|86|Manager
1128|/home/comp141/profile_system/pictures/848388.png|Mac Wylder|2012/6/22|1988/9/22|Chicago|France|175|80|Engineer
1129|/home/comp141/profile_system/pictures/562830.png|Kaison Sterling|2009/10/1|1992/12/28|Phoenix|UK|170|89|Teacher
1130|/home/comp141/profile_system/pictures/717601.png|Ahmad Maximus|2007/4/11|2000/3/9|Miami|Peru|190|68|Artist
1131|/home/comp141/profile_system/pictures/116091.png|Neo Alfonso|2005/11/24|1999/12/23|Boston|China|194|100|Analyst
1132|/home/comp141/profile_system/pictures/213080.png|Kartier Zeke|2015/10/7|1993/4/27|Seattle|Canada|161|73|Designer
1133|/home/comp141/profile_system/pictures/719412.png|Jayson Quinton|2006/11/6|1990/7/28|Denver|Australia|189|106|Manager
1134|/home/comp141/profile_system/pictures/539391.png|Axton Benicio|2013/12/3|1992/2/23|Seattle|Japan|165|92|Photographer
1135|/home/comp141/profile_system/pictures/464416.png|Carlos Kian|2010/8/28|1997/4/14|Phoenix|South Africa|179|60|Pilot
1136|/home/comp141/profile_system/pictures/222185.png|Elliott Saul|2011/3/19|1989/9/28|Seattle|USA|164|77|Pilot
1137|/home/comp141/profile_system/pictures/569745.png|Hassan Matthew|2008/7/10|1993/1/1|Chicago|Chile|160|107|Consultant
1138|/home/comp141/profile_system/pictures/822009.png|Grayson Maxwell|2011/4/13|1999/8/20|Denver|UK|189|81|Consultant
1139|/home/comp141/profile_system/pictures/060925.png|Devon Noah|2014/2/1|2000/8/16|Phoenix|South Africa|180|93|Pilot
1140|/home/comp141/profile_system/pictures/235280.png|Joseph Zyaire|2014/7/7|1991/2/4|Chicago|Indonesia|164|77|Analyst
1141|/home/comp141/profile_system/pictures/159813.png|Cain Jaxson|2008/4/5|1997/11/28|Denver|India|167|69|Photographer
1142|/home/comp141/profile_system/pictures/753720.png|Lance Amiri|2015/3/19|2000/8/5|Las Vegas|France|191|107|Engineer
1143|/home/comp141/profile_system/pictures/190848.png|Jensen Jovanni|2005/9/1|1989/5/13|Seattle|Peru|161|61|Engineer
1144|/home/comp141/profile_system/pictures/758946.png|Alexander Jonas|2011/10/2|1993/4/25|Phoenix|Peru|163|71|Nurse
1145|/home/comp141/profile_system/pictures/765885.png|Alonso Orlando|2014/12/25|1989/9/7|Denver|Japan|187|100|Architect
1146|/home/comp141/profile_system/pictures/389953.png|Gatlin Roy|2013/7/19|1982/12/22|New York|Canada|181|99|Photographer
1147|/home/comp141/profile_system/pictures/648278.png|Felipe Avi|2005/2/5|1984/11/16|Seattle|Australia|179|95|Artist
1148|/home/comp141/profile_system/pictures/064014.png|Lionel Yahir|2005/3/3|1993/4/24|Phoenix|Peru|174|98|Nurse
1149|/home/comp141/profile_system/pictures/921739.png|Grady Duke|2013/9/22|1993/6/26|Boston|Portugal|186|97|Pilot
1150|/home/comp141/profile_system/pictures/811591.png|Kellen Wayne|2008/2/21|1998/8/3|Chicago|Canada|173|60|Lawyer
1151|/home/comp141/profile_system/pictures/639459.png|Javier Wren|2014/5/17|1980/3/5|San Francisco|Argentina|174|94|Architect
1152|/home/comp141/profile_system/pictures/591811.png|Donovan Ramon|2007/10/3|1993/5/3|Boston|Canada|171|93|Analyst
1153|/home/comp141/profile_system/pictures/333737.png|Arthur Damian|2005/1/10|1987/11/8|Phoenix|Indonesia|163|81|Analyst
1154|/home/comp141/profile_system/pictures/140937.png|Rylan Joel|2008/7/25|1990/5/24|Austin|Peru|171|70|Teacher
1155|/home/comp141/profile_system/pictures/633496.png|James Kolton|2005/7/1|1993/11/5|Phoenix|Brazil|182|68|Architect
1156|/home/comp141/profile_system/pictures/801171.png|Bentley Kyree|2014/2/5|1981/9/27|Las Vegas|Brazil|192|66|Analyst
1157|/home/comp141/profile_system/pictures/785974.png|Sincere Zakai|2009/5/15|1980/11/5|San Francisco|Chile|176|60|Engineer
1158|/home/comp141/profile_system/pictures/393683.png|Quentin Azael|2007/10/20|1996/1/27|Chicago|Peru|180|68|Teacher
1159|/home/comp141/profile_system/pictures/025077.png|Ameer Aldo|2007/6/24|1983/1/14|Seattle|Canada|174|109|Photographer
1160|/home/comp141/profile_system/pictures/327049.png|Darius Jovanni|2011/1/1|1995/6/4|Las Vegas|UK|176|92|Architect
1161|/home/comp141/profile_system/pictures/443124.png|Parker Levi|2012/1/12|1994/7/6|Boston|Peru|191|68|Analyst
1162|/home/comp141/profile_system/pictures/601237.png|Zain Abraham|2005/1/8|1985/1/5|San Francisco|Portugal|174|58|Analyst
1163|/home/comp141/profile_system/pictures/326011.png|Major Landen|2015/6/1|1984/3/10|Denver|Brazil|166|94|Manager
1164|/home/comp141/profile_system/pictures/358694.png|Eliel Nolan|2012/7/11|1987/11/26|Miami|UK|171|87|Designer
1165|/home/comp141/profile_system/pictures/743762.png|Finnley Shepherd|2009/9/8|1995/5/1|Phoenix|Australia|184|73|Artist
1166|/home/comp141/profile_system/pictures/585347.png|Dawson Spencer|2014/9/22|1999/4/10|Chicago|China|185|106|Engineer
1167|/home/comp141/profile_system/pictures/253178.png|Quinn Kareem|2006/12/17|1982/7/14|Chicago|Indonesia|182|82|Engineer
1168|/home/comp141/profile_system/pictures/613020.png|Damon Jose|2006/12/15|1998/2/5|Miami|Canada|175|87|Architect
1169|/home/comp141/profile_system/pictures/263794.png|Valentino Sincere|2012/1/28|2000/1/14|Phoenix|UK|171|91|Engineer
1170|/home/comp141/profile_system/pictures/174647.png|Adan Yaakov|2014/1/8|1991/10/18|New York|South Africa|194|100|Manager
1171|/home/comp141/profile_system/pictures/332899.png|Yadiel Matthew|2014/1/25|1983/6/7|Las Vegas|Australia|181|71|Designer
1172|/home/comp141/profile_system/pictures/045886.png|Miller Aries|2013/12/6|1991/9/28|Boston|South Africa|170|63|Artist
1173|/home/comp141/profile_system/pictures/117547.png|Kade Callum|2010/10/6|1998/6/9|Las Vegas|USA|170|75|Engineer
1174|/home/comp141/profile_system/pictures/572318.png|Luis Leonidas|2015/3/3|1980/12/23|Denver|Argentina|173|109|Manager
1175|/home/comp141/profile_system/pictures/133802.png|Cillian Maverick|2005/6/26|1988/3/7|Seattle|USA|165|106|Teacher
1176|/home/comp141/profile_system/pictures/089352.png|Zakai Carlos|2009/7/21|1989/10/1|New York|South Africa|172|105|Architect
1177|/home/comp141/profile_system/pictures/944732.png|Yael Osman|2005/11/5|2000/8/14|Denver|India|173|93|Designer
1178|/home/comp141/profile_system/pictures/173404.png|Asaiah Zahir|2010/8/28|1983/3/14|Seattle|Canada|193|78|Teacher
1179|/home/comp141/profile_system/pictures/301990.png|Rowan Michael|2012/2/2|1999/2/16|Boston|Argentina|189|80|Pilot
1180|/home/comp141/profile_system/pictures/684297.png|Kayson Kohen|2014/3/16|1990/12/22|Boston|South Africa|185|107|Lawyer
1181|/home/comp141/profile_system/pictures/590158.png|Connor Abdullah|2010/9/11|1996/3/14|San Francisco|India|163|101|Teacher
1182|/home/comp141/profile_system/pictures/719792.png|Creed Rory|2010/12/20|1987/4/2|Phoenix|India|175|103|Nurse
1183|/home/comp141/profile_system/pictures/761988.png|Veer Stanley|2006/12/18|1988/10/3|Las Vegas|UK|174|77|Consultant
1184|/home/comp141/profile_system/pictures/355723.png|Ford Leonardo|2015/8/9|1983/3/14|Austin|South Africa|194|104|Artist
1185|/home/comp141/profile_system/pictures/077661.png|Cillian Edwin|2005/2/14|1981/3/26|Las Vegas|Portugal|179|106|Nurse
1186|/home/comp141/profile_system/pictures/927775.png|Chosen Damir|2007/9/10|1993/6/24|Austin|China|191|71|Manager
1187|/home/comp141/profile_system/pictures/024816.png|Omari Layton|2015/3/12|1993/11/24|Seattle|Brazil|181|71|Consultant
1188|/home/comp141/profile_system/pictures/284440.png|Abram Cruz|2012/2/6|1985/10/12|Chicago|China|161|72|Architect
1189|/home/comp141/profile_system/pictures/351213.png|Andy King|2012/6/9|1987/1/15|Denver|Germany|184|63|Analyst
1190|/home/comp141/profile_system/pictures/698539.png|Jaxxon Arlo|2005/3/20|1992/12/21|Austin|India|171|67|Photographer
1191|/home/comp141/profile_system/pictures/397008.png|Idris Jairo|2012/8/21|1994/6/2|Miami|Indonesia|171|86|Lawyer
1192|/home/comp141/profile_system/pictures/269110.png|Kyle Albert|2012/7/23|1993/12/1|Phoenix|Brazil|181|102|Pilot
1193|/home/comp141/profile_system/pictures/297567.png|Benedict Adonis|2005/2/13|1995/6/19|Miami|India|179|98|Engineer
1194|/home/comp141/profile_system/pictures/092276.png|Wilson Casey|2009/11/22|1993/12/23|Seattle|Peru|167|60|Pilot
1195|/home/comp141/profile_system/pictures/398651.png|Ledger Leonel|2009/7/6|1990/10/27|San Francisco|Australia|172|83|Consultant
1196|/home/comp141/profile_system/pictures/403136.png|Jimmy Kairo|2014/11/21|1989/1/10|Chicago|Argentina|181|86|Manager
1197|/home/comp141/profile_system/pictures/757611.png|Jasper Cade|2006/3/1|1994/11/24|New York|USA|183|81|Architect
1198|/home/comp141/profile_system/pictures/515542.png|Paxton Massimo|2010/6/5|1985/12/13|New York|Argentina|162|89|Artist
1199|/home/comp141/profile_system/pictures/810967.png|Roger Ricky|2009/10/27|1996/9/2|Las Vegas|France|178|97|Architect
1200|/home/comp141/profile_system/pictures/671047.png|Abraham Theo|2010/4/9|1990/7/22|Chicago|China|184|60|Designer
1201|/home/comp141/profile_system/pictures/832857.png|Grayson Sean|2006/8/20|1987/1/4|San Francisco|Canada|182|61|Manager
1202|/home/comp141/profile_system/pictures/465701.png|Jay Juan|2010/5/25|1982/11/26|Austin|Germany|175|78|Photographer
1203|/home/comp141/profile_system/pictures/590673.png|Isaias Lincoln|2011/7/10|1990/6/18|Austin|Chile|168|81|Consultant
1204|/home/comp141/profile_system/pictures/662727.png|Major Johan|2006/11/27|1980/4/6|Boston|Brazil|170|104|Consultant
1205|/home/comp141/profile_system/pictures/950956.png|Pierce Alfredo|2006/5/18|1999/12/9|Chicago|Peru|172|92|Teacher
1206|/home/comp141/profile_system/pictures/357837.png|Chaim Ryland|2007/8/13|1982/2/14|Seattle|Germany|176|105|Artist
